KI35780060,"NAGA SAKTI MAKMUR, PT, JL. RUNGKUT INDUSTRI II NO. 49"
KI35780067,"PRESHION ENGINERING PLASTIC, PT, JL. RUNGKUT INDUSTRI VIII/4"
KI35780072,"ROMOS INTI COSMETIC, PT, JL.RUNGKUT INDUSTRI III NO.5"
KI35780078,"SEVEN SEAS MARINE PRODUCT, PT, JL. RUNGKUT INDUSTRI VIII NO.8"
KI35780086,"SUMBER UNTUNG LANCAR, UD, JL. RUNGKUT INDUSTRI VIII/25"
KI35780092,"UNITED TRACTORS, JL.RUNGKUT INDUSTRI III NO.6"
KI35780063,"NS BLUESCOPE LYSAGHT INDONESIA, KAWASAN INDUSTRI SURABAYA INDUSTRIAL ESTATE RUNGKUT (SIER), JL.RUNGKUT INDUSTRI IV NO.24"
6207247,"AGKIANTA SUKSES BERSAMA, Kedung Cowek 304 (H.M Noer 300-A)"
97003593,"ANUGERAH JAYA CV, KEDINDING TENGAH JAYA 3 NO.10"
96954870,"APIE INDO KARUNIA, PT, Jl. Kalilom Lor Baru I/16 ,"
6196485,"BANGUN CITRA IRAWAN, Jl. Kedinding Tengah Ii No. 16"
96965233,"ENOS BINTANG SELAMAT, PT, Jl. Kyai Tambak Deres No.75 Surabaya"
6200668,"GRAFIK KREATIV, Jl. Kedung Cowek 207"
16807899,"GRHADIKA GLOBAL INDONESIA, Kedindinding Tengah Jaya II TImur A No 39"
98060895,"GUNUNG EMAS MAINAN ANAK, PT, Jl. Kalilom Baru 2 No. 25-27"
6199698,"INDO PERKASA ABADI, Jl. Kedinding Lor 33"
4536689,"INDUSTRY TAPE NUSANTARA, JL KEDUNG COWEK"
97738641,"LAS <SUNARDI>, JL BOGORAMI GG 1 NO 1"
16758621,"Mentari Maju Mandiri, Komplek Pergudangan Fira 51 Jl. Nambangan 173-K Bok A-15 Surabaya"
96977336,"NASIONAL, UD / PT NASIONAL FARINDO JAYA, Jl. Kh Tambak Deres No. 291 ,"
97737797,"PABRIK KURSI <AMONG>, JL RAYA POGOT NO 72"
6206971,"PERMATA MANDIRI UTAMA, Kedung Cowek 356"
97003592,"PRIMA JAYA CV, KEDINDING TENGAH JAYA 2 NO 60"
97002738,"SIDOYOSO, Jl. Kedung Cowek No.205"
98060803,"SUMBER LANCAR, UD, Jl. Kedinding Indah 10"
96943487,"SUPER CAHAYA RAYA, PT, Jl. Kyai Tambak Deres 96"
97002739,"SUPER INDAH LANGGENG, PT, Kedung Cowek 211"
96971051,"TRI KARYA, UD, Jl. Kedung Manggu Selatan 11"
98060885,"TRIBUANA, UD, Jl. Kedinding Tengah Jaya 3/9"
16742154,"UNTUNGKUMORO, JL SIDOTOPO WETAN NO. 1A"
2989938,"VICTORIA ASIA JAYA MULIA, KEDUNG COWEK NO.161, KEDUNG COWEK"
6207337,"AGUNG SUKSES ABADI, Jl. Romokalisari Industri 2/8"
6207436,"ANEKA TEKNIK, MARGOMULYO PERMAI I BLOK AF 37"
6207400,"BERUANG BAJA INDONESIA, PT, PERGUDANGAN BUMI MASPION JL. ROMOKALISARI BLOK B NO. 21"
6198505,"BUANA PUTRA PLAST, PT, PERGUDANGAN BUMI MASPION JL. ROMOKALISARI BLOK 8 NO. D3-35"
96901595,"CITRA JAYA, CV, Jl. Margomulyo No.44/D-13,"
96747243,"GUDANG CIPTA WARNA JAYA CV, MARGOMULYO PERMAI BLOK N-24"
6207704,"INDO PRIMA GEMILANG, PT, Jl. Margomulyo Komp. Gardu Induk, Pln Margomulyo No.5"
96853527,"ISHIZUKA MASPION INDONESIA, PT, Kawasan Industri Pt Altap Prima Industrial Estate"
7480927,"Logam Jinba Wang, Jl. Margomulyo Indah Blok 1-A, Desa/Kelurahan Manukan Wetan, Kec. Tandes, Kota Surabaya, Provinsi Jawa Timur, Kode Pos: 60184"
96846018,"MASPION IV DEVISI PVC, KAWASAN MASPION UNIT 4, JL. ROMOKALISARI TELUK LAMONG NO.15"
6198471,"MASTER ARTHA KHARISMA, Jl. Raya Pakal No.01 Surabaya"
96844287,"METROKOM JAYA, PT, Jl. Maspion Romokalisari Ix/7 Benowo"
7475946,"PATRA TRADING, Komplek Bumi Maspion Blok VIII 15 D dan 16 D"
96982700,"PENTA OCEAN, PT, Margomulyo Indah 17 B Kav A2-7"
6207261,"PRO BAJA INDONESIA, Jl. Raya Romokalisari 43-A"
7480836,"SAPTA BAHARI PERKASA, Mutiara Margomulyo Indah Blok C. 20"
6197995,"SARARASA BIOMASS, Jl. Margomulyo Iii, No. 14-G"
16808601,"SEMERU MULYA IMANI, Jalan Raya Bumi Maspion III Nomor 5 Kawasan Industri dan Pergudangan Bumi Maspion"
2838401,"SUKSES INDAH METALINDO, Margomulyo 44, Komp. Pergudangan Surimulya Blok ii No. 14 - 15"
16808724,"SUMBER NUSANTARA ADITYA PRATAMA, Jl. Margomulyo Indahl Blok H-11"
96977859,"TOSHIN PRIMA FINE BLANKING, PT, Jl. Margomulyo Indah C1"
6207556,"TRIAS PRIMA SENTOSA, PT, PUSAT PERGUDANGAN ROMOKALISARI, JL.ROMOKALISARI NO.80 BLOK C38"
3387523,"TUNAS HARAPAN ENGINEERING & TECHNICAL SUPPLY, JL. BUBUTAN"
6200923,"TUNAS JAYA SANTOSA, PT, PERGUDANGAN BUMI MASPION JL. ROMOKALISARI 1/3-5(B-2/3)"
6200036,"UZINDO, PT, Jl. Raya Bumi Maspion Ii No. 14 Kawasan Maspion Romokalisari"
3745871,"WANG HENG MIN INDONESIA, JL. MARGOMULYO MUTIARA INDAH BLOK B NO 31"
7480137,"YANGHI KARYA PRATAMA, Jl. Margomulyo Indah I Blok - 20"
98060786,"SURYA RAYA NUSATAMA, PT, JL. MARGOMULYO PERMAI NO. 1,"
3356621,"ADILUHUNG SARANASEGARAINDONESIA, JL PERAK TIMUR"
3856377,"ARUM SAMUDERA, JL. TELUK KUMAI BARAT NO.124-A, PERAK UTARA"
97004052,"CNH, CV, Jl. Lebak Timur G/22, Vii / 22"
6207503,"KERAVINDO SURYATAMA, Jl. Kalimas Barat 57-A"
3029117,"KREASI RAGAM JAYA, KOMPLEK RUKO PENGAMPON SQUARE"
97004616,"NIKI MAPAN, PT, Jl. Kenjeran 485,"
96998108,"PERIKANAN NUSANTARA, PT / SAMUDRA BESA, Jl. Nilam Barat No. 16"
96987105,"PT DIAN TRIJAYA UTAMA <PRODUKSI PAPER BAG>, KALIMAS UDIK 1 NO 34"
96719159,"PT TEJO SEKAWAN, Rajawali 86"
97000195,"ROLLINDO PRATAMA PT, JALAN DUMAR INDUSTRI F 17"
6206699,"SERI GUNTING, UD, Jl. Gili V No.10"
97003936,"SETIA BHAKTI, CV / TIGA BHAKTI, CV, Jl. Kenjeran 282-A ,"
96998054,"TAMBANG RAYA PERMAI, PT, Jl. Nilam Barat 14, Surabaya"
4097247,"TRI DAYA PUSAKA, JL.PERAK TIMUR 512 BLOK F-4 , PERAK UTARA"
98060850,"VARIA, CV / PABRIK CARVENIS THINNER, JL. KENJERAN 328"
96879693,"BAHAN KIMIA <SUTIKNYO>, JL KETINTANG BARU 8 NO 15"
16758399,"Cv Surabaya Jersey, Jl. Bratang Gede 3-H No. 8"
KI35780022,"DEMPO LASER METALINDO, PT, KAWASAN INDUSTRI RUNGKUT, JL RUNGKUT INDUSTRI I NO.29"
KI35780023,"DIMAS REIZA PERWIRA, PT, RUNGKUT INDUSTRI III NO 34"
4429523,"ESPETECH SURYA PERKASA, JL TAMAN KETINTANG WIYATA"
6199408,"EXPLOITASI PERINDUSTRIAN GAWEREDJO, Jl. Raya Mastrip Bogangin 6"
4246621,"GARIS HARMONI, Jl. Jemursari Selatan Iv No. 20"
3321612,"HALUS SAJA, JL GAYUNGAN PPN"
96824333,"HEXA THERMOGRAPHINDO, Jln Patimura, Plaza Ruko Segi 8 Blok A 801"
94418316,"KARUNIA ALAM SEGAR. PT, Mastrip Kemlaten Baru No. 28"
4130889,"KENCANA AGUNG SUKSES, JL. GAYUNG KEBONSARI VIII"
4007747,"KPRI BINA KARYA MANDIRI, Jl. Dukuh Menanggal Iii No. 29,"
96845460,"LINTECH DUTA PRATAMA, PT, KAWASAN INDUSTRI WIRAJATIM RAYAMASTRIP 70 SURABAYA"
KI35780147,"MIKATASA AGUNG, PT"
3747220,"NUSANTARA OLINDO PERKASA, GAYUNGSARI"
KI35780065,"OBOR KENCANA KREASI GEMILANG, PT, JALAN RUNGKUT INDUSTRI II/43"
6703116,"PERUM PERCETAKAN NEGARA RI, PT, Jl. Ahmad Yani No. 34 Surabaya"
16758755,"Setia Dirgantara Sentosa, Jalan Kedung Anyar IX No 19"
3020571,"SHADANI INSAN MULIA ABADI, GEDUNG GRAHA PENA LANTAI 9 R. 901 JALAN A. YANI"
96989445,"SUPRA VISUAL MANDIRI, PT, Jl. Mastrip Kedurus 33"
3934941,"VISTA MITRA, Jl. Raya Mastrip Kebraon 126"
98060778,"WARU GUNUNG, PT, RAYA MASTRIP 858 , JL"
6351937,"WIDYA CIPTA TEHNIK, RUKO LOTUS REGENCY D.21 JL. KETINTANG BARU SELATAN 1/30 Gayungan"
6207619,"YONA LESTARI, PT, Jl. Gayung Sari Barat X / 39-37 Surabaya"
98060862,"BARINDO ANGGUN INDUSTRI, PT, Jl. Simopomahan 148-150 P ,"
4494109,"BUMI LANCAR ABADI, ROYAL PARK 1 BLOK"
6199306,"CIPTA OGGI FURINDO, Jl. Menganti Jeruk No. 18"
96739250,"CV KARTU ABADI JAYA, JL. Raya Pradah Indah, 39, Suarabaya, 60226, Pradahkalikendal, Dukuhpakis, Surabaya, East Java 60187"
96894744,"EXEDY PRIMA INDONESIA, PT, Jl. Gardu Induk Pln Margomulyo No.5"
96893823,"INDOYOKE, PT, Jl. Gardu Induk Pln 3"
96816290,"KENCANA FAJAR JAYA, PT, Jl. Petemon Barat 123, Surabaya"
4448820,"KUSUMA MUKTI WIJAYA, G-WALK SHOP HOUSE W1-29"
98060809,"PETEMON GRAFIKA, JL. PETEMON KALI NO.43 ,"
2537753,"RAGAM MULYA ABADI, UD, Jl. Raya Menganti Jeruk 296 A,"
16818088,"Sinar Bintang Mulia, PT, Jl. Tanjung Sari no 73-74"
96982472,"SUBAINDO CAHAYA POLINTROCO, PT, Jl. Margomulyo Gg Sentong No. 3D,"
2831133,"SUPER LAMINDO, Jl. Tanjungsari 44/B-11"
16808754,"SURABAYA SORE, Jl. Simomulyo II No.1"
96739609,"TRI ANUGERAH SENTOSA, Jl. Raya Lidah Kulon 30 ,"
96992554,"ULTRA WAHYU ELECTRONIC / WAHYU, UD, Jl. Petemon V /55 ,"
98060867,"UTUH JAYA, Jl. Simo Katrungan Kidul No.31, Banyu Urip, Kec. Sawahan, Surabaya, Jawa Timur 60254"
96965412,"WANGTA AGUNG, Jl Tanjungsari No.24"
96937070,"TARUNA JAYA, CV, Jl. Arjuno No.112 A, Sawahan, Kec. Sawahan, Surabaya, Jawa Timur 60251"
3229653,"ASIAPAC MULTI SOLUSI, RAYA LONTAR"
2514645,"CHRISTINA JAYA MOTOR, PT, Jl. Made Utara No. 29 Sambikerep"
6206821,"CRYSTAL ACTIVEWEAR, Sambisari Iiia No.5"
96999006,"CV KHARISMAJAYA, BANYU URIP WETAN 1E NO 15"
4133246,"CV. JESSELYNE, Jl. Dukuh Kupang Timur XV No.30, RT.003/RW.09, Pakis, Kec. Sawahan, Surabaya, Jawa Timur 60256"
96956477,"DUNIA PT <ROTI>, KUPANG PANJAAN 2 NO 69"
6198069,"EUROPACK, Jl. Darmo Br 1 No. 36"
98058415,"GRAHA CENDANA ABADI MITRA, PT, Jl. Manukan Kulon 51"
96990826,"HANNA BEDING, JL. KENCANA SARI TIMUR IIE-13"
98060781,"HAPPY, UD, Jl. Petemon Iv/169"
96993950,"HIDUP BARU ABADI, PT/MERPATI, UD, Jl. Petemon Iii/191 A"
98060894,"INDO COCK, Jl. Kupang Krajan Gg Tengah 14 ,"
4046719,"INDUSTRIAL ROBOTIC AUTOMATION, Jl. Raya Bringin No.32"
98060819,"KUDA RAYA, Jl. Simo Kwagean Kuburan 5 ,"
6206741,"Manna Indo Lakta, CV, Jl. Kuwukan No.57"
16808274,"MIRADO ABADI, JL.BANYU URIP 312"
96990115,"PT KHARISMA, JL DUKUH KUPANG UTARA GX NO 01"
6200827,"RODA JAYA MAKMUR, Jl. Simo Tambaan Ii No. 64"
96680119,"SHABAT LINGKUNGAN HIDUP, PT, Jl. Embong Malang 80, Surabaya"
96984880,"SIMMA, CV, Jl. Simo Tambaan Sekolahan 27"
96987045,"SIMO PANDU ARTISTIK, PT, Jl. Simo Jawar 3-5"
4033278,"TIGA TIGA TEHNIK, Jalan Citraland NorthWest Park NB7 No. 5"
96998135,"GRADIAL PERDANA PERKASA, PT, Jl. Simo Tambaan Ii/72A"
98060760,"GUNUNG SARI MAKMUR, PT, Jl. Jarsongo Kali 23"
96939724,"PT GUNUNGSARI MAKMUR, JL. Jarsongo Kali, No. 23-27, Kedurus, Kedurus, Kec. Karangpilang, Surabaya, Jawa Timur 60223"
96781982,"ADIGUNA LABEL INDONESIA, PT, PERGUDANGAN OSOWILANGON PERMAI, JL. RAYA OSOWILANGON NO.61 BLOK D-15"
3278076,"Akses Mitra Prima, JL. BUMI MASPION UTARA I NO 45"
3842457,"Alexander Perkasa, JL.KALIANAK BARAT 70 B"
6200785,"CENTRAL ARTE SUKSES, PT, Jl. Romokalisari Industri Iii No.24"
97000937,"CIWI PAINT PT, JL Dumar Industri, No. Bl B/12, Genting Kalianak, Kec. Asem Rowo, Surabaya, Jawa Timur 60182, Indonesia"
96863959,"CV MAJU MAKMUR <HENDRI>, JALAN TAMBAK OSOWILANGUN NO 107 A SURABAYA"
6198127,"DAIKEN DHARMA INDONESIA, PT, Jl. Kalianak No. 55 L,"
96909971,"GLOBAL CHEMINDO, Jl. Margomulyo Permai Blok R12,14,14A"
6200200,"INDOROPE FIBERTAMA PERKASA PT, Jl. Kalianak 55 Sl"
6199010,"MITRA UTAMA PLASTINDO, PT, Jl. Tambak Osowilangun No. 236"
96926114,"NUSA SASTRATARA UTAMA, PT, Jl. Kalianak Barat 55-P,"
96843878,"PT VERONA MULTI KIMIA ABADI, Jl. Bumi Maspion II No.6a, Segoromadu, Romokalisari, Kec. Benowo, Surabaya, Jawa Timur 60192"
6206907,"ROYAL TIMBER, Jl. Romokalisari Industri Raya Ii/6"
97000439,"SEPANJANG BAUT SEJAHTERA, PT / ABHIJANA JAYA BRAJA SEJAHTERA, PT, Jl. Dumar Industri 10"
6207125,"SUMBER BERKAT, Jl. Tambak Langon No. 27 Blok A-11, Surabaya"
6207126,"TANYO DWIJAYA PERKASA, Jl. Greges Jaya Ii / B-5"
96900309,"TEKNIK TADAKARA SUMBERKARYA, PT, Jl. Margomulyo 44 Blok G-12A ,"
96807035,"Tjahaja Agung Tunggal, JL. MARGOMULYO NO. 30"
6198234,"TRISAKTI JAYA PERKASA, Margomulyo Permai Kav.10 No.32D"
4593373,"TUNAS HARAPAN ENGINEERING & TECHNICAL SUPPLY, JL DUMAR INDUSTRI BLOK F 2 RT.007 RW.006, ASEMROWO"
3523356,"AGRO TANI SEJAHTERA, JL KALIANAK BARAT 55 -U"
96968675,"ASMON KARYA UTAMA, PT, JL. TANJUNG SARI NO. 33 SURABAYA,"
6199223,"BANGUN GRAHA PUTRA JAYA, Jl. Kalianak 75 Blok B9"
96926517,"BHIRAWA STEEL, PT, JL. MARGAMULYA 8"
16807704,"BUMI CENTRAL HARAPAN, JL MARGOMULYO III 14-B"
96980038,"BUMI MENARA INTERNUSA, PT, JL. MARGOMULYO NO. 4 E"
98058514,"CARVIN ARTA MAS, PT, Jl. Margomulyo Indah B-3,"
6199030,"DHARMAWANGSA MULTI PACK, Jl. Margomulyo Indsutri Vii/2B (Blok G.10-B)"
16807799,"DUTA INDAH ABADI, JL. KALIANAK BARAT NO. 59 A"
96751234,"GEMA LESTARI INDONESIA, PT, ROMOKALISARI TPI NO. 28 FGH"
96945854,"GUNAWAN DIANJAYA STEEL, PT, MARGOMULYO 29 A TAMBAK SARIOSO, JL"
7479593,"HAPPY MOMO INDONESIA, Jl Pergudangan Margomulyo Permai Blok DD 3, Greges, Asemrowo Surabaya"
3171125,"HOKINDA CITRALESTARI, PT, Jl. Kalianak Barat 55 No. A1"
96983799,"INDOMULTI JAYA STEEL, PT, Jl. Tambak Langon Indah 32,"
96977426,"INDOWIRE PRIMA INDUSTRINDO, PT, Jl. Margomulyo Indah C-1"
96931478,"JAPFA COMFEED INDONESIA TBK, PT, JL. MARGOMULYO NO 36- 38"
96948139,"KERTOPATEN KENCANA, Jalan Kalianak 55"
6473023,"LANGGENG HITA BERSAMA, Jl. Greges Jaya Ii No. C9"
97000945,"PANGGUNG, CV, MARGOMULYO 44 DD 17 -19,"
96983999,"PERJUANGAN STEEL, CV, MARGOMULYO INDAH D-15, JL"
98060876,"RAJASA PUTRA JAYA PERKASA, PT, Jl. Romokalisari 82-H-K,"
96965546,"SALAM PACIFIC INDONESIA LINES, Jl. Kalianak No. 51F"
96982192,"SINAR BAJA ELECTRIC, CV, MARGOMULYO NO.5 , JLKULON 86"
96962144,"SUSANTI MEGAH, PT, DUPAK RUKUN 71-73, JL"
96961840,"WISMA JAYA CV, Jl. Kalianak Barat 76"
KI35780001,"AKTIF INDONESIA INDAH, PT, RUNGKUT INDUSTRI III NO.64"
KI35780002,"AKZO NOBEL RAUNG RESINS, PT / ALLNEX RESIN INDONESIA, PT, JL. RUNGKUT INDUSTRI II NO. 47"
KI35780098,"AKZO NOBEL WOOD FINISHES AND ADHESIVES, PT, JL. RUNGKUT INDUSTRI III NO.69"
KI35780099,ALAM RAYA MEGATAMA
KI35780004,"ALBÉA RIGID PACKAGING SURABAYA, JL RUNGKUT INDUSTRI IV NO 23"
KI35780007,"ANTAR SURYA JAYA, PT, JL. RUNGKUT INDUSTRI III/68 & 70"
KI35780108,BINA PERTIWI
KI35780013,"BINTANG INDO JAYA, PT, JL. RUNGKUT INDUSTRI 3, NO.34B"
KI35780017,"CHENTA TRANSMISSION INDONESIA, JL.RUNGKUT INDUSTRI III NO.55"
KI35780027,"FISHNESIA MITRA BERSAMA, PT, RUNGKUT INDUSTRI III NO 75"
KI35780029,"HARDCORINDO SEMESTA JAYA, KAWASAN INDUSTRIAL RUNGKUT JL RUNGKUT INDUSTRI III NO 34-A, KEL. KUTISARI KEC. TENGGILIS MEJOYO"
KI35780038,"INTI DUTA LESTARI, PT, JL.RUNGKUT INDUSTRI BLOK 3 NO.29"
96846099,"KARET NGAGEL JAYA, PT, Jl. Mastrip No.70 Kawasan Industri Wira Jatim"
KI35780146,MANYAR KARTIKA JAYA
6199390,"MEDITRONIK HOSPILAB INDONESIA, PT, Jl. Raya Menganti No. 14,"
96850327,"Merak Jaya Beton, PT, RAYA MASTRIP KARANGPILANG NO. 70 ( PERGUDANGAN PT. WIRA JATIM ), Desa/Kelurahan Karang Pilang, Kec. Karang Pilang, Kota Surabaya, Provinsi Jawa Timur"
96836947,"NGAGEL TAMA KAROSERI, CV, Jl. Bung Tomo No.11"
KI35780064,"NUSA ENGINEERING, JL.RUNGKUT INDUSTRI IV NO.24, KELURAHAN KUTISARI, KECAMATAN TENGGILIS MEJOYO, SURABAYA, JAWA TIMUR"
KI35780157,"PACIFIC EQUINOX, PT"
96967222,"PT PELANGI INDO KARYA, MEDOKAN SEMAMPIR INDAH NO 129"
KI35780071,"PT. SURABAYA INDUSTRIAL ESTATE RUNGKUT (#3), SIER"
KI35780162,RATNA BARU PLASTIK
3873213,"SANDEQ MARINE INDONESIA, PQFV+3GH Gedung Inkubator Bisnis, Jl. Teknik Kimia, Keputih, Kec. Sukolilo, Surabaya, Jawa Timur 60117"
2985475,"Sepanjang Agung Industri, PT, JL.MASTRIP NO. 400 (LAMA JL. RAYA KEBRAON NO. 224)"
96961241,"SIANTAR MAJU PT, Jl. Mastrip No.822 A Warugunung"
KI35780080,"SINAR ALASKA MULIA PERKASA, PT, JL.RUNGKUT INDUSTRI 2/51"
KI35780090,"TRANS GOLD, CV, JALAN RUNGKUT INDUSTRI II NO. 29"
KI35780169,"UNIPACK PLASINDO, PT"
3233282,"ABADIKURNIA CITRARASA, Jl. Kertajaya 63, Kertajaya, Gubeng, Kota Surabaya, Jawa Timur, 60286"
96764039,"BANGUN, UD, JL. MASTRIP KEBRAON 421"
96690450,"BISMA , UD, BULU PINGGIR 2 NO 73"
96864107,"CV. ANUGERAH PLASTIK, JL. BALAS KLUMPRIK NO.37, BALAS KLUMPRIK, KEC. WIYUNG, SURABAYA, JAWA TIMUR 60222"
3629937,"3M INDONESIA, GEDUNG PLAZA BRI SUITE 504 JL BASUKI RACHMAT"
96951768,"DANNIS COLECTION, UD, JL. PAKIS TIRTOSARI VII/2"
2564182,"EMKA PUTRA PRATAMA, GEDUNG RAMAYANA THR MALL JL KUSUMA BANGSA"
3852502,"GLOBAL PORT ENGINEERING INDONESIA, JAPFA TOWER 2 LANTAI 12, JL. PANGLIMA SUDIRMAN KAV 66-68"
96982461,"JASA REPARASI <LUCKY>, JL GEMBONG TEBASAN 17-19"
98060761,"KHARISMA SENTRA MANDIRI, PT, Jl. Dk Kupang Utara Gxi No.3"
96731487,"KONVEKSI <RAHARJO>, KALISARI SAYANGAN 1"
3178461,"MAYEKAWA INDONESIA, GEDUNG BUMI MANDIRI TOWER I LT.5 R.502B JL BASUKI RAHMAT"
98060806,"MENARA , UD, JL. MANYAR SAMBONGAN 55"
3704880,"MERCUGRAHA GEMPOLPERMAI, Komplek Ruko Ambengan Plaza, Jl. Ngemplak No.30 B31, Ketabang, Genteng, Surabaya, East Java 60272"
3796947,"MULTI LANCAR ABADI, JL PEMUDA"
98060813,"NIRWANA RECORD, Jl. Pucang Adi No.109, Kertajaya, Kec. Gubeng, Surabaya, Jawa Timur 60282"
4145348,"NUSANTARA DOCKYARD ENGINEERING, JALAN NGAGEL TIMUR 4"
3258744,"OSLE INDONESIA, Jl. Dharmahusada 78-E"
98060811,"PERCETAKAN SEKARJOYO, JL. PUCANG WINDU NO. 1, SURABAYA"
4136699,"POWER SYSTEMS SERVICE INDONESIA, Graha Bumi Surabaya Lt 3. Jl Basuki Rakhmat No 124-128 Surabaya 60271"
96967905,"PT LIMAS ANUGRAH STEEL, No. 44 Blok A28, Komplek Pergudangan Permata Tanjungsari, Jl. Tj. Sari, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur 60281"
96679586,"PT TUNAS JAYA <HANDOKO>, Jl. Simo Hilir Barat XIII No.13, Simomulyo, Kec. Sukomanunggal, Surabaya, Jawa Timur 60187"
97732520,"PUBLIK ADVERTISING, EMBONG MALANG NO 34"
3479363,"RANDHOETATAH CEMERLANG, JL TAMAN SIMPANG"
4228858,"REVKA PETRA MEDIA, JL PUCANG ANOM TIMUR"
6354164,"Samudra Cahya Cemerlang, Jl. Mojo Klanggru Kidul No. 146"
6487884,"TIGA POINTS JAYA KARYA, Jojoran I Blok N/23 Kel Mojo Kec Gubeng Surabaya"
3256194,"YKK AP INDONESIA, GEDUNG BUMI MANDIRI TOWER I LT.6 NOMOR 606-607 JL BASUKI RACHMAD"
96956690,"JAYABAYA RAYA, PT, JL. PAGESANGAN 12"
3581246,"MULTI ANEKA PANGAN NUSANTARA, PT, JL. KALISARI I NO.8A, KAPASARI, KEC. GENTENG, SURABAYA, JAWA TIMUR 60273"
96775155,"ANTAKESUMA INTI RAHARJA, PT, Margomulyo Permai Blok Cc-11"
96983231,"ANTIKA RAYA, PT, Jl. Margomulyo Indah I/3"
97740190,"BADJATECHMAS MESINDOPRATAMA, Jl. Dupak No. 79"
6199231,"CENTRAL DIESEL, PT, JL. PENGHELA NO. 14A"
98060899,"DB SABLON, PT, Dupak Baru Ii/11, Surabaya"
3484827,"DEHO CANNING COMPANY, Jl. Kawatan IV No.3, RW.06, Alun-alun Contong, Kec. Bubutan, Surabaya, Jawa Timur 60174"
3083190,"FIVE RAMS WIJAYA BICYCLEINDUSTRIES, KOMPLEK SINAR GALAXY B-66"
96939917,"KEMBANG BULAN, PT, Jl. Demak 275 ,"
16808138,"KRIS JAYA ADYMIX SURABAYA, JL. DUPAK RUKUN NO. 83"
6199171,"KURNIA LAJU ABADI, MARGOMULYO 44 KAV H-19"
96985632,"MUDA LANCAR, JL. TULUNGAGUNG III/17-19, SURABAYA"
3208078,"MULTIMEGAH INDAHJAYA, JL DUPAK XVII BLOK C NO 10 RT. 004 RW. 005 , GUNDIH"
96982399,"PLASTIK JAYA, Jl. Raden Saleh 61-63"
98060747,"PURNOMO, Jl. Demak Timur Xii No. 152 B"
3362656,"TESCO INDOMARITIM, JL SABANG"
3592408,"TRIGRAHA SEALISINDO, JL RADEN SALEH"
16808920,"VISINIAGA MITRA KREASINDO, Jalan Semut Baru"
KI35780003,"ALAM JAYA, PT, RUNGKUT INDUSTRI II, NO. 25"
KI35780011,"AYU SEJATI, PT, JL. RUNGKUT INDUSTRI I NO.2"
KI35780019,"CLASSIC PRIMA CARPET INDUSTRIES, PT, JALAN RUNGKUT INDUSTRI 2 NOMOR 39"
KI35780020,"CONDUCTOR JASA SURYA PERSADA, PT, JL.RUNGKUT INDUSTRI IV/18"
KI35780034,"HM SAMPOERNA, PT, JL. RUNGKUT INDUSTRI RAYA NO.18"
KI35780035,"INDO TEHNIK, JL RUNGKUT IX 46"
KI35780050,"KOSMETIKA GLOBAL INDONESIA, PT, JALAN RUNGKUT INDUSTRI III NO.09"
KI35780052,"KRISANTHIUM OFFSET PRINTING, PT, JL. RUNGKUT INDUSTRI III NO. 19"
96976782,"LABAN RAYA CAKRAWALA, PT, Mastrip No. 9 Gang Rumah Susun Km 4 Waru Gunung Surabaya"
KI35780055,"LAUTAN SAKTI JAYA, RUNGKUT INDUSTRI X/1"
KI35780143,"LENTERA WAHANA INDONESIA, PT, RUNGKUT INDUSTRI III NO.42"
KI35780057,"MAHESI AGRI KARYA, JL.RUNGKUT INDUSTRI IV NO.21"
96942667,"MUTIARA CAHAYA PLASTINDO, PT, Jl. Mastrip No.33"
KI35780159,PHILIP MORRIS SAMPOERNA INTERNATIONAL SERVICE CENTER
98060802,"SAN PRINTING, Jl. Sidosermo Pdk Iii No.23,"
KI35780076,"SARANA INDAH JAYA, JL. RUNGKUT INDUSTRI X/14"
96920987,"SARI MAS PERMAI, PT, WARUGUNUNG 23 , JL"
KI35780077,"SC JOHNSON MANUFACTURING SURABAYA, JL.RUNGKUT INDUSTRI I NO.24-26, KALIRUNGKUT, RUNGKUT"
KI35780079,"SIEGWERK INDONESIA, PT, KAWASAN SIER, JL. RUNGKUT INDUSTRI III/26A"
KI35780081,"SINAR ANGKASA RUNGKUT, PT, JALAN RUNGKUT INDUSTRI I NO.8"
KI35780083,"SMART CORPORATION, PT, JL.RUNGKUT INDUSTRI RAYA NO.19"
KI35780084,"SOLIHIN JAYA INDUSTRY LTD, PT, JL.RUNGKUT INDUSTRI IV NO.19"
KI35780085,"STEEL PIPE INDUSTRY OF INDONESIA, JL. RUNGKUT INDUSTRI I /28-32"
6703019,"SUMBER ENERGI SUKSES, CV, JL. SIDOSERMO II NO. 62"
KI35780087,"SURYA DERMATO MEDICA LAB, PT, JL.RUNGKUT INDUSTRI III NO.31"
KI35780088,"SURYA MULTI INDOPACK, PT, RUNGKUT INDUSTRI XIV NOMOR 4"
96701090,"UBITRAL OFFSET PRINTING, PT, Jl. Ubi Vi / 11 Rt.004 Rw.005,"
201150,"ULTRA PRIMA ABADI, PT, PANJANG JIWO 48-50 , JL, SURABAYA"
KI35780091,"UNILEVER INDONESIA, PT, JL.RUNGKUT INDUSTRI IV/5-11"
